#mass/MSun,name,radius/m,vx/kms,vy/kms,vz/kms,x/pc,y/pc,z/pc
97.0997166958,BH237,286832.454815,-49.6893729083,12.796154369,0.0,1.69869618741,6.59629025096,0.242802721226
99.5437881584,BH238,294052.239189,36.9518408826,47.3766701655,0.0,3.91273156064,-3.05176859286,0.088320590279
81.8045354397,BH239,241650.506444,-34.5592974141,-25.0934777976,0.0,-5.78712390536,7.97015614298,-0.0137416407827
73.1516954754,BH240,216090.026841,-15.5475783201,42.5538682806,0.0,8.21594248608,3.00179547564,0.282778460425
30.4522347167,BH241,89955.8673867,-54.0203706758,-56.5548226736,0.0,-2.11514859911,2.02036017366,-0.00196127431594
55.286120618,BH242,163315.13864,30.0874335937,54.8908124244,0.0,4.00804315539,-2.19693837552,0.0754459866934
32.3146645558,BH243,95457.4830542,-38.5007050218,23.8068435431,0.0,4.60821027213,7.45245139466,-0.301131979977
95.8996552371,BH244,283287.474604,48.471190685,3.60663745818,0.0,0.563528471915,-7.57350754972,-0.128709945897
86.0726758182,BH245,254258.588362,-46.8463417221,1.79465687788,0.0,0.312614673518,8.16025280568,-0.15416648254
8.78777033084,BH246,25959.0637554,44.5543240762,44.3929578594,0.0,3.19535621833,-3.20697118091,0.261999271274
94.3675007002,BH247,278761.491811,3.44984577934,50.8154362561,0.0,6.89757810524,-0.468274651704,-0.0153682232567
43.4138201863,BH248,128244.376407,-48.4617663292,-56.0225818546,0.0,-2.4665024039,2.13362289262,-0.00965858201686
49.741069846,BH249,146935.064844,-20.210849605,-37.76776635,0.0,-8.63262070335,4.61961655651,0.206240173895
98.2159626954,BH250,290129.844252,-79.3659177703,44.6051392701,0.0,1.05707648605,1.88085603681,0.0641793688238
81.3447846494,BH251,240292.403123,-49.2896719028,-6.47010867564,0.0,-0.944687027856,7.19668184697,-0.164194978327
87.7575329381,BH252,259235.654415,41.727624567,-9.47360175644,0.0,-2.17241061952,-9.56864528056,0.21291957715
64.4495803983,BH253,190383.98861,-38.8522006026,-33.1807936096,0.0,-4.46152950602,5.22411372681,0.0854045503587
91.570180129,BH254,270498.209964,-49.3784726083,-37.9334411366,0.0,-2.81405662908,3.66309551715,-0.155858357785
88.8914629162,BH255,262585.282305,-98.1813351787,52.4929297429,0.0,0.679954960823,1.27176909809,-0.0202358206637
83.6387873626,BH256,247068.884579,-38.658361448,22.4711258888,0.0,4.51327046335,7.76443698229,-0.170977752816
93.0899685131,BH257,274987.663155,-36.6424959364,-37.2704009787,0.0,-4.6805151213,4.60166115226,0.174283742909
83.3886105898,BH258,246329.862671,24.4048618958,46.9303229574,0.0,5.68487975294,-2.95626998755,0.230739262745
91.2428447761,BH259,269531.261697,-32.3784502408,29.4212907131,0.0,6.31080319856,6.94510751879,0.0435635144126
59.3316054884,BH260,175265.496434,17.6387593467,82.110777616,0.0,2.4794243045,-0.532621537577,-0.018329692179
94.1304202311,BH261,278061.15637,-52.8028798041,43.7387871759,0.0,2.42897159898,2.9323331457,0.00560323221766
89.0970155438,BH262,263192.484538,-110.643937773,44.5549047189,0.0,0.469267219797,1.16533911123,-0.0441175982987
98.5203967912,BH263,291029.142232,-45.899561521,9.75609011366,0.0,1.69461334629,7.97266206401,-0.177739580096
50.1402174941,BH264,148114.146551,52.3747518752,57.0308359668,0.0,2.19793271006,-2.01849014443,0.00510769382869
46.4373019042,BH265,137175.738029,15.8022342717,63.9020124724,0.0,4.01108501987,-0.991895289604,-0.0611829005017
85.7895026157,BH266,253422.095037,-24.434995945,-77.8190453426,0.0,-2.56538060572,0.805523434813,-0.0374080087198
72.8580845733,BH267,215222.700564,-44.7573233547,-50.1385216611,0.0,-2.9566268718,2.63930208862,-0.0492160775206
86.6062473488,BH268,255834.758068,15.5989593948,58.7345179841,0.0,4.6876664347,-1.24497009393,0.0454822079964
79.9396263197,BH269,236141.566984,48.2763711728,-69.1448793031,0.0,-2.06224988542,-1.4398454654,0.0752748865755
68.8177923682,BH270,203287.681896,81.9291062616,6.94708307785,0.0,0.223557501859,-2.63648298432,0.0168448482791
92.5527813373,BH271,273400.812837,-69.8950942734,-106.313244506,0.0,-0.922506292508,0.606497004038,-0.0206812943736
86.7997099581,BH272,256406.2464,-71.3072905162,-38.3287184869,0.0,-1.29232841325,2.4042660763,0.0786862779381
75.0850412196,BH273,221801.128013,1.58034987376,-73.0318462369,0.0,-3.35292709637,-0.0725546208472,0.0490228289041
89.2167617175,BH274,263546.214601,61.5178750596,20.7485621215,0.0,1.35764603847,-4.02531504982,-0.121877261043
77.2932789724,BH275,228324.259872,22.2904858942,-46.8030230558,0.0,-6.0241925243,-2.86909198849,-0.108608158116
90.3988099177,BH276,267037.983666,-62.1927770934,68.0375639609,0.0,1.55336393286,1.41992174906,0.0162484765384
52.1066101301,BH277,153922.868205,-4.78205073626,-47.6023438496,0.0,-7.8005861386,0.783633654788,0.163393078349
64.8733306475,BH278,191635.746373,86.4059218291,49.3207338468,0.0,0.895412250057,-1.56868957229,-0.0360955655313
61.941996604,BH279,182976.588878,-63.0125402502,84.7770957672,0.0,1.2859076018,0.955780612481,0.0290711388088
92.8214585989,BH280,274194.485168,-4.26376623774,124.565474522,0.0,1.14979101116,0.0393563313805,-0.00193040783533
97.2045420149,BH281,287142.10869,6.15560168756,-42.140518299,0.0,-9.80189714,-1.43179479066,-0.105088210422
85.8677405953,BH282,253653.209942,36.2141046065,50.5529404319,0.0,3.76497834792,-2.69707990411,-0.0379065162048
80.3228228031,BH283,237273.528968,-51.0023801024,11.0072246088,0.0,1.389465247,6.43813833052,-0.291311597549
75.564164432,BH284,223216.457448,39.4109228225,-44.641177165,0.0,-3.78717030068,-3.3434574515,0.00711118080705
70.292139563,BH285,207642.901866,43.9398812893,4.73931005706,0.0,0.986011720868,-9.14167620249,-0.31351325575
69.7059289585,BH286,205911.236394,-45.2475749428,36.4478836894,0.0,3.32945544825,4.13329306572,-0.250341381904
87.7075509088,BH287,259088.007556,10.7871385717,50.3195997221,0.0,6.62067375177,-1.41929040757,0.257561985677
70.6437939359,BH288,208681.688491,58.5499621748,-16.3444488411,0.0,-1.30331838851,-4.66881710673,-0.130812821521
91.1657675795,BH289,269303.575744,-42.9575229546,-29.6206609452,0.0,-3.73839597219,5.42162887877,-0.174665126069
78.9318529911,BH290,233164.605696,-38.0940120038,102.899257469,0.0,1.39241598721,0.515481963969,-0.00739994691755
89.0680315424,BH291,263106.86583,27.2311009503,45.9168567695,0.0,5.41066763018,-3.20880928731,0.173128698575
91.842046914,BH292,271301.304144,-9.54167717887,73.1765286178,0.0,3.25843808983,0.424876185681,-0.0785241346983
43.1070620653,BH293,127338.213259,83.8687958774,16.8509599844,0.0,0.481457554046,-2.39625904763,-0.0971416776583
26.9865193509,BH294,79718.1480619,-20.4851099217,-47.346145752,0.0,-6.18418353985,2.67569149669,-0.0962512688231
59.2114520609,BH295,174910.563344,-43.1172379839,-33.8841502998,0.0,-3.68282414389,4.68635641326,0.206697081539
61.2850436622,BH296,181035.950621,-118.512913357,43.0877807652,0.0,0.384018420951,1.0562424205,-0.0151927098585
87.8529840732,BH297,259517.616961,63.6459069549,1.13521020937,0.0,0.0788115458675,-4.4185933793,0.0418832137322
68.3107881731,BH298,201789.99207,-6.41713917884,-53.0176172469,0.0,-6.24029089478,0.755311484516,0.255486883086
55.9738559965,BH299,165346.708181,28.6008922704,48.7120017655,0.0,4.84302994744,-2.84354928496,0.197302349325
44.2366997687,BH300,130675.161775,38.7982802178,28.8986751424,0.0,4.57943203079,-6.14817413923,0.0154263414205
